#{"t_start": 1738173668.0426607, "env_id": "CustomHopperWithObstacles-source-v0"}
r,l,t
889.461456,251,2196.904438
959.826088,273,2197.043886
861.516068,247,2197.170349
773.933231,232,2197.288914
635.971244,208,2197.395507
741.171553,229,2197.51043
1032.599463,281,2197.651405
755.584999,233,2197.768342
664.93105,207,2197.871908
710.922717,223,2197.983982
637.020207,208,2198.088177
930.99226,269,2198.223134
1044.772097,285,2198.366389
955.361803,257,2198.497191
721.416999,225,2198.6108
723.233935,226,2198.724713
634.582654,204,2198.827386
946.946826,271,2198.963968
714.965674,224,2199.077272
734.702346,228,2199.19254
713.43055,223,2199.305181
946.018402,270,2199.444022
725.379227,226,2199.571332
701.520987,220,2199.695434
1107.333011,289,2199.858863
670.411902,208,2199.976561
982.356128,260,2200.126638
1014.743201,264,2200.298177
652.134291,210,2200.447715
738.283827,229,2200.595487
986.137961,276,2200.751018
668.082214,207,2200.86825
1030.476898,280,2201.025652
900.65537,251,2201.167382
636.485501,204,2201.297538
888.722244,250,2201.447336
654.920147,208,2201.559566
668.314948,207,2201.664387
944.288675,270,2201.800015
700.24014,218,2201.911137
645.043536,207,2202.01441
792.628154,222,2202.125342
687.340073,209,2202.229806
849.600222,245,2202.352448
920.62798,253,2202.479919
676.292579,207,2203.360032
1027.060262,278,2203.56433
794.143636,217,2203.724125
676.76951,207,2203.893334
942.99398,263,2204.132004
1152.710383,284,2204.362094
1011.76805,264,2204.571942
1126.887067,281,2204.784219
699.582998,211,2204.949937
735.103579,219,2205.05904
711.41246,213,2205.173804
693.897586,210,2205.287513
704.764566,204,2205.389916
796.613925,227,2205.502916
688.464163,206,2205.605135
713.097135,205,2205.721053
733.613041,219,2205.840837
686.557444,205,2205.964821
716.011569,202,2206.075419
736.04602,219,2206.184492
720.911941,204,2206.286752
710.199105,206,2206.397615
733.152296,219,2206.513825
723.729989,217,2206.62219
717.899739,203,2206.723647
737.021097,220,2206.833681
986.336014,246,2206.979289
700.98874,211,2207.102155
710.753637,206,2207.222471
690.280583,206,2207.342607
708.234674,204,2207.446429
691.549036,209,2207.553312
707.529204,204,2207.663228
715.299958,205,2207.783002
733.408554,219,2207.909195
819.073442,226,2208.043936
731.127242,219,2208.173752
727.766703,218,2208.292666
703.122178,206,2208.395581
709.866298,213,2208.502137
711.350941,204,2208.608603
716.072624,206,2208.720959
719.051051,203,2208.828124
734.644649,220,2208.946232
733.397828,219,2209.061914
692.296353,209,2209.168837
727.626476,218,2209.279762
704.769834,205,2209.38586
723.838819,217,2209.499177
702.190909,205,2209.611849
701.747348,205,2209.731623
732.090167,219,2209.858322
1051.194513,254,2210.002504
962.901006,248,2210.131588
1113.128416,264,2210.270153
697.03781,209,2210.379538
716.236773,203,2210.481731
921.802756,238,2210.620996
723.138783,218,2211.535657
1072.630233,277,2211.741222
1076.844829,269,2211.941051
1096.464069,269,2212.139938
1336.485381,270,2212.33825
1140.308253,292,2212.555827
1082.104042,281,2212.763359
1181.185887,285,2213.044514
1004.464872,224,2213.157524
646.20903,188,2213.250871
640.903311,188,2213.344047
812.773397,207,2213.447254
641.556581,189,2213.540892
631.724285,193,2213.636357
647.647775,189,2213.731022
646.589747,188,2213.825204
648.302003,191,2213.920211
652.047692,200,2214.019537
940.888632,238,2214.138025
635.78311,194,2214.234152
643.410149,196,2214.332611
656.406064,198,2214.430831
1270.484216,293,2214.576665
632.826364,193,2214.672424
640.458775,193,2214.767953
634.385266,189,2214.861556
644.779563,191,2214.957812
643.109101,188,2215.051001
639.370589,191,2215.145545
642.390998,193,2215.241249
998.247114,223,2215.352336
653.280663,204,2215.453446
1090.663113,255,2215.58096
895.859359,210,2215.685292
641.963772,189,2215.77879
651.578247,200,2215.880125
1133.402429,262,2216.013025
671.714897,190,2216.109882
656.302009,201,2216.210296
644.64271,193,2216.305992
655.794271,203,2216.406657
656.040044,200,2216.50577
657.833698,207,2216.609709
681.543309,203,2216.71156
644.674421,188,2216.805837
828.64165,204,2216.90751
652.63466,202,2217.007664
645.53515,192,2217.102659
628.411108,188,2217.195617
644.864347,193,2217.292347
820.05865,203,2217.394179
647.382542,189,2217.487845
1219.25706,285,2217.629572
651.884162,194,2217.725554
635.677798,191,2217.819915
653.623306,190,2217.91485
649.292364,196,2218.01177
671.260544,191,2218.894977
1188.417345,278,2219.129394
683.294063,200,2219.297369
1088.014614,256,2219.509551
1005.270804,232,2219.705248
1274.570067,272,2219.933354
1000.419298,270,2220.158268
1175.611164,266,2220.37975
1040.297356,257,2220.612967
1103.331017,273,2220.770442
942.207202,245,2220.913291
1116.939927,283,2221.076834
1123.254487,286,2221.240774
1091.448559,276,2221.398694
1107.280791,284,2221.562615
1095.618616,270,2221.718616
1104.314979,269,2221.873352
1007.277936,252,2222.016606
1038.825899,256,2222.162701
825.308301,232,2222.293651
1118.101766,276,2222.451523
1077.752073,261,2222.601664
1124.572935,287,2222.757242
1087.497282,262,2222.888665
1133.174276,288,2223.033636
974.727051,247,2223.157434
1026.178364,254,2223.286023
1093.957092,275,2223.423901
1109.35452,281,2223.564775
894.693557,239,2223.684393
1120.392069,269,2223.818826
993.463047,251,2223.945276
1101.366738,277,2224.084449
1027.707177,254,2224.211436
976.040901,249,2224.336376
1020.284148,254,2224.463731
1109.32383,285,2224.608047
1108.252231,266,2224.741137
1103.235818,276,2224.879888
1099.730128,279,2225.019983
1035.100667,255,2225.149418
1107.586187,275,2225.288079
1082.588893,262,2225.419812
1109.77985,279,2225.561636
1105.390715,284,2225.708595
1099.894839,282,2225.85078
1097.629915,279,2225.991446
1122.880561,270,2226.127616
1069.008975,260,2226.258384
1099.713378,278,2226.399211
1101.036698,269,2226.534602
1027.092363,254,2226.662353
1105.471258,266,2226.798528
1108.807493,283,2226.942796
1020.064241,254,2227.070302
1050.373952,258,2227.200522
1007.289752,252,2227.331143
1068.118421,260,2227.466038
1096.63461,269,2228.393855
913.302853,248,2228.588377
1159.472405,262,2228.795027
781.878566,227,2228.983758
1131.707724,264,2229.20367
621.414159,181,2229.354344
1287.142072,279,2229.586185
1034.545887,268,2229.810913
994.750305,243,2230.005365
1085.127089,277,2230.162476
892.165926,227,2230.293236
978.470668,267,2230.447086
1064.550748,263,2230.590373
725.231583,204,2230.693439
1009.669672,247,2230.818429
1029.868128,258,2230.947854
1045.773583,260,2231.079617
1094.863703,270,2231.214454
990.26693,266,2231.357715
1071.870345,272,2231.543857
984.581419,249,2231.700401
836.114691,220,2231.829812
1027.043255,259,2231.991073
1004.212008,254,2232.123233
1070.263625,264,2232.259151
1079.199106,269,2232.398052
963.347877,267,2232.552824
1014.919151,256,2232.704052
998.70316,253,2232.848441
1083.028017,268,2232.982409
784.696779,216,2233.092747
1084.329655,272,2233.240578
1013.000898,260,2233.379127
869.147826,224,2233.497004
801.570734,212,2233.613008
763.011274,207,2233.725919
1071.630952,264,2233.866506
1026.385919,259,2234.002698
986.196303,249,2234.133523
1031.88301,258,2234.269243
1080.24272,269,2234.410684
902.20989,231,2234.540966
983.302159,249,2234.687053
967.23702,263,2234.832274
1072.984817,265,2234.975352
993.916556,252,2235.10787
994.480035,253,2235.240893
984.373969,249,2235.372007
1062.573157,265,2235.511297
984.708233,250,2235.639229
987.013272,249,2235.763184
1082.997277,273,2235.899095
924.801895,234,2236.015568
1052.303194,253,2236.141685
1030.711024,258,2236.270309
1047.503518,261,2236.403191
1085.039171,269,2236.540058
1057.81677,261,2236.673234
1021.928369,259,2237.643518
1074.267101,255,2237.855197
1038.014281,237,2238.053205
935.648768,263,2238.27338
984.251557,236,2238.469834
1255.963068,275,2238.69776
658.95366,201,2238.863364
713.120466,185,2239.015863
676.810965,190,2239.249012
650.8813,204,2239.363349
649.987317,190,2239.471534
637.240688,190,2239.579772
1150.427142,271,2239.734101
644.357784,193,2239.843912
651.470814,191,2239.952682
648.816683,190,2240.06074
642.472097,192,2240.169946
1226.22354,296,2240.331879
649.847609,189,2240.428549
658.593176,207,2240.533227
1050.293096,251,2240.660713
1155.94586,275,2240.800101
638.347898,191,2240.896738
649.327981,200,2240.997981
645.269673,197,2241.097696
648.013344,189,2241.193243
667.761515,192,2241.290283
641.209877,191,2241.386805
639.511843,190,2241.483032
653.959683,201,2241.584668
654.29165,193,2241.682237
649.283283,206,2241.785427
666.295495,189,2241.879068
645.935122,200,2241.978024
651.173995,200,2242.076907
646.837118,194,2242.172787
668.581843,190,2242.266825
641.31342,193,2242.362098
914.080667,213,2242.467844
631.369393,189,2242.5612
656.556576,190,2242.65504
647.808466,195,2242.751436
638.04001,191,2242.845932
647.093888,198,2242.943614
686.152649,189,2243.037255
658.030064,190,2243.131083
664.851772,206,2243.233216
639.025041,189,2243.326554
656.477119,207,2243.429036
815.590551,203,2243.529836
684.669192,190,2243.623899
811.962786,202,2243.724105
638.166354,199,2243.822576
900.992268,211,2243.92733
642.198468,194,2244.023293
637.894621,190,2244.117351
670.340745,204,2244.218373
652.358614,201,2244.317827
529.920986,162,2245.179534
1134.992518,262,2245.383298
928.76005,235,2245.558355
1185.909491,290,2245.772456
1028.035864,260,2245.964434
745.68293,218,2246.125177
922.777572,231,2246.295238
1041.478647,250,2246.479628
1008.055934,242,2246.722216
680.372228,211,2246.83003
942.660241,234,2246.948933
709.161216,212,2247.056504
772.994651,223,2247.170286
880.664128,245,2247.295289
746.645301,225,2247.410068
676.939848,209,2247.516272
1121.447342,293,2247.665705
673.838758,211,2247.773137
672.537954,211,2247.880531
677.60714,210,2247.98707
1014.314989,244,2248.111318
1011.975931,259,2248.243609
673.766368,210,2248.350621
965.609735,254,2248.480218
741.899403,225,2248.594967
974.887939,268,2248.73158
987.064343,270,2248.869027
1051.970447,264,2249.003786
742.563583,226,2249.119076
684.671468,210,2249.225679
679.429026,213,2249.334117
848.507686,241,2249.456883
987.245811,269,2249.593831
685.012539,210,2249.698905
668.351946,211,2249.804152
938.037565,258,2249.93935
669.951966,210,2250.049428
679.919696,211,2250.160072
758.31932,229,2250.280284
749.253564,226,2250.398934
799.35525,225,2250.517162
748.933252,227,2250.636653
720.583802,220,2250.754182
671.514226,208,2250.86333
1049.391643,263,2251.001752
717.8311,219,2251.11698
745.552033,226,2251.238245
985.460333,269,2251.382738
956.926028,253,2251.518873
869.342791,242,2251.648975
667.968015,208,2251.760783
999.7868,269,2251.905268
672.97368,209,2252.01717
964.860291,264,2252.15912
680.142668,209,2252.271019
750.184653,227,2252.392126
762.273573,230,2252.509248
959.904562,268,2252.64578
672.809131,203,2253.48927
785.942655,225,2253.654982
1303.125395,290,2253.868093
992.730757,244,2254.047444
1195.271409,270,2254.249287
1015.049466,241,2254.436238
846.574003,237,2254.620336
674.420967,202,2254.782024
1051.834427,250,2255.037438
1082.252806,254,2255.173869
1276.060484,287,2255.320807
3205.883526,500,2255.570234
1079.1301,252,2255.701058
985.554594,282,2255.850741
1049.676376,250,2255.982043
1054.561633,290,2256.129922
1337.802845,282,2256.272329
1172.270357,266,2256.405205
1110.510646,283,2256.554866
1137.993969,258,2256.691286
1187.73061,267,2256.831079
1072.05853,251,2256.96361
1343.337382,289,2257.11866
1310.488309,284,2257.268479
1068.20665,264,2257.407078
1033.74847,248,2257.539534
1146.561248,262,2257.680416
1109.678376,280,2257.830531
1448.270617,286,2257.983904
1088.018252,280,2258.134107
1175.266932,265,2258.276338
1037.616279,248,2258.409584
1316.238643,285,2258.562409
1078.835495,265,2258.704528
1030.830794,249,2258.838312
1127.449752,286,2258.991671
1313.812328,284,2259.140811
1335.920843,282,2259.284817
1060.686274,251,2259.419659
1042.826774,249,2259.553306
1043.554997,290,2259.71014
1010.984131,285,2259.863616
1118.273932,286,2260.016843
1092.746468,278,2260.165892
1318.035333,285,2260.32624
1072.714812,251,2260.460967
1522.938834,298,2260.619996
1034.632721,248,2260.750101
1096.980623,254,2260.88297
1523.654225,298,2261.041744
2362.584844,402,2261.251287
982.501085,282,2261.395919
1099.884813,291,2261.546441
1078.857637,252,2261.674419
1127.447214,287,2261.819037
1090.086957,271,2261.955567
1133.946436,257,2262.083667
2086.501008,386,2262.278543
1115.542277,249,2263.163798
1068.185618,267,2263.369074
978.780469,234,2263.549963
918.208496,242,2263.748388
523.743517,168,2263.883503
1064.794327,232,2264.06262
974.874026,247,2264.255727
1152.202551,264,2264.452518
802.688222,190,2264.67207
1088.799718,241,2264.79359
1151.777954,251,2264.921639
1180.854138,254,2265.049152
848.159122,203,2265.150364
836.725683,202,2265.251299
864.209649,203,2265.352366
787.959248,198,2265.450591
861.454113,208,2265.554337
854.200964,204,2265.655803
1223.548559,261,2265.785009
880.165232,210,2265.888838
828.185825,196,2266.00782
868.63441,208,2266.133996
1143.229561,248,2266.280651
827.303893,194,2266.396053
859.672034,203,2266.517543
848.676383,203,2266.63623
792.196623,200,2266.754028
860.716676,200,2266.874366
1171.046927,255,2267.024655
816.899541,204,2267.143425
853.437014,204,2267.265481
1024.473448,229,2267.404033
858.935135,208,2267.526947
865.267031,205,2267.645754
1093.043557,241,2267.78576
821.685481,203,2267.905741
1035.217643,231,2268.041755
827.901971,202,2268.159694
1073.909166,237,2268.292081
842.355045,203,2268.400424
855.152557,205,2268.509231
855.996898,206,2268.618999
1114.967544,254,2268.750928
1057.661888,234,2268.87148
829.3705,201,2268.974264
1105.917644,243,2269.097346
1054.089233,235,2269.216919
1068.725591,238,2269.338915
869.630125,208,2269.446065
858.768174,207,2269.551769
866.745498,203,2269.655395
1070.196122,236,2269.777915
789.676305,197,2269.882399
840.633405,204,2269.990778
826.028824,196,2270.092607
795.617313,192,2270.191833
860.418243,206,2270.297476
1091.109958,240,2270.422762
980.848304,225,2271.32174
971.762193,237,2271.503302
995.991753,247,2271.697889
967.971341,260,2271.903472
957.280183,243,2272.089724
992.494586,262,2272.296643
1221.606754,259,2272.500145
1156.159541,275,2272.711114
968.346877,238,2272.878151
894.842767,217,2272.988978
844.040865,208,2273.095353
990.806583,242,2273.219086
895.298024,224,2273.334189
990.752427,241,2273.462924
1293.603456,283,2273.613403
1038.871128,248,2273.745747
903.62198,217,2273.86145
1270.533884,278,2274.009025
1249.389038,274,2274.154479
961.13185,229,2274.274858
895.066083,224,2274.38922
912.426323,220,2274.502154
872.011676,214,2274.614897
960.341032,236,2274.740324
994.839911,238,2274.863721
1040.000973,245,2274.988764
885.901599,213,2275.097498
1226.906086,267,2275.234299
1223.33436,269,2275.37384
898.08558,227,2275.491585
1242.306809,271,2275.631655
903.001531,219,2275.743589
1004.943491,239,2275.865919
1249.546818,284,2276.010822
1015.266508,242,2276.1348
1085.312044,250,2276.2627
930.949956,224,2276.376967
1073.102481,250,2276.505418
934.512643,223,2276.623299
965.932342,228,2276.745215
907.843733,216,2276.861099
972.313689,234,2276.986393
968.129615,238,2277.112076
1057.318945,247,2277.243608
1210.834955,265,2277.376328
862.999805,210,2277.490324
1256.605764,276,2277.656848
901.039291,219,2277.787895
996.8284,239,2277.946591
1229.528092,268,2278.117563
1018.816833,241,2278.260775
962.100072,228,2278.396076
842.446098,205,2278.517133
961.898352,227,2278.649745
889.194651,212,2278.772588
1144.523435,257,2278.923875
914.95188,220,2279.055341
1017.71734,243,2279.202489
